Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
rift_valley_fever, genome 27 (rc)	11979	1.0	1.0	2.13707321145	2.13707321145
rift_valley_fever, genome 28	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 28 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 29	1691	1.0	1.0	3.42992312241	3.42992312241
rift_valley_fever, genome 29 (rc)	1691	1.0	1.0	3.42992312241	3.42992312241
rift_valley_fever, genome 30	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 30 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 31	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 31 (rc)	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 32	11959	1.0	1.0	1.99849485743	1.99849485743
rift_valley_fever, genome 32 (rc)	11959	1.0	1.0	1.99849485743	1.99849485743
rift_valley_fever, genome 33	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 33 (rc)	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 34	11979	1.0	1.0	2.34577176726	2.34577176726
rift_valley_fever, genome 34 (rc)	11979	1.0	1.0	2.34577176726	2.34577176726
rift_valley_fever, genome 35	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 35 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 36	5576	1.0	1.0	2.40315638451	2.40315638451
rift_valley_fever, genome 36 (rc)	5576	1.0	1.0	2.40315638451	2.40315638451
rift_valley_fever, genome 37	11974	1.0	1.0	2.07115416736	2.07115416736
rift_valley_fever, genome 37 (rc)	11974	1.0	1.0	2.07115416736	2.07115416736
rift_valley_fever, genome 38	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 38 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 39	1690	1.0	1.0	3.01775147929	3.01775147929
rift_valley_fever, genome 39 (rc)	1690	1.0	1.0	3.01775147929	3.01775147929
rift_valley_fever, genome 40	1691	1.0	1.0	2.24719101124	2.24719101124
rift_valley_fever, genome 40 (rc)	1691	1.0	1.0	2.24719101124	2.24719101124
rift_valley_fever, genome 41	6404	1.0	1.0	2.23297938788	2.23297938788
rift_valley_fever, genome 41 (rc)	6404	1.0	1.0	2.23297938788	2.23297938788
rift_valley_fever, genome 42	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 42 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 43	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 43 (rc)	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 44	11979	1.0	1.0	2.2789882294	2.2789882294
rift_valley_fever, genome 44 (rc)	11979	1.0	1.0	2.2789882294	2.2789882294
rift_valley_fever, genome 45	11979	1.0	1.0	2.15376909592	2.15376909592
rift_valley_fever, genome 45 (rc)	11979	1.0	1.0	2.15376909592	2.15376909592
rift_valley_fever, genome 46	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 46 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 47	11979	1.0	1.0	2.09533350029	2.09533350029
rift_valley_fever, genome 47 (rc)	11979	1.0	1.0	2.09533350029	2.09533350029
rift_valley_fever, genome 48	1691	1.0	1.0	2.72028385571	2.72028385571
rift_valley_fever, genome 48 (rc)	1691	1.0	1.0	2.72028385571	2.72028385571
rift_valley_fever, genome 49	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 49 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 50	11980	1.0	1.0	2.33722871452	2.33722871452
rift_valley_fever, genome 50 (rc)	11980	1.0	1.0	2.33722871452	2.33722871452
rift_valley_fever, genome 51	1691	1.0	1.0	2.89769367238	2.89769367238
rift_valley_fever, genome 51 (rc)	1691	1.0	1.0	2.89769367238	2.89769367238
rift_valley_fever, genome 52	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 52 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 53	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 53 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 54	11979	1.0	1.0	2.3040320561	2.3040320561
rift_valley_fever, genome 54 (rc)	11979	1.0	1.0	2.3040320561	2.3040320561
rift_valley_fever, genome 55	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 55 (rc)	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 56	1692	1.0	1.0	2.83687943262	2.83687943262
rift_valley_fever, genome 56 (rc)	1692	1.0	1.0	2.83687943262	2.83687943262
rift_valley_fever, genome 57	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 57 (rc)	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 58	5026	1.0	1.0	2.32789494628	2.32789494628
rift_valley_fever, genome 58 (rc)	5026	1.0	1.0	2.32789494628	2.32789494628
rift_valley_fever, genome 59	11979	1.0	1.0	2.32907588279	2.32907588279
rift_valley_fever, genome 59 (rc)	11979	1.0	1.0	2.32907588279	2.32907588279
rift_valley_fever, genome 60	11980	1.0	1.00016697278	2.12020033389	2.12055434964
rift_valley_fever, genome 60 (rc)	11980	1.0	1.00016697278	2.12020033389	2.12055434964
rift_valley_fever, genome 61	11979	1.0	1.0	2.19550880708	2.19550880708
rift_valley_fever, genome 61 (rc)	11979	1.0	1.0	2.19550880708	2.19550880708
rift_valley_fever, genome 62	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 62 (rc)	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 63	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 63 (rc)	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 64	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 64 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 65	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 65 (rc)	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 66	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 66 (rc)	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 67	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 67 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 68	11979	1.0	1.0	2.11202938476	2.11202938476
rift_valley_fever, genome 68 (rc)	11979	1.0	1.0	2.11202938476	2.11202938476
rift_valley_fever, genome 69	1690	1.0	1.0	3.25443786982	3.25443786982
rift_valley_fever, genome 69 (rc)	1690	1.0	1.0	3.25443786982	3.25443786982
rift_valley_fever, genome 70	738	1.0	1.0	3.25203252033	3.25203252033
rift_valley_fever, genome 70 (rc)	738	1.0	1.0	3.25203252033	3.25203252033
rift_valley_fever, genome 71	1690	1.0	1.0	2.72189349112	2.72189349112
rift_valley_fever, genome 71 (rc)	1690	1.0	1.0	2.72189349112	2.72189349112
rift_valley_fever, genome 72	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 72 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 73	11979	1.0	1.0	2.12872526922	2.12872526922
rift_valley_fever, genome 73 (rc)	11979	1.0	1.0	2.12872526922	2.12872526922
rift_valley_fever, genome 74	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 74 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 75	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 75 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 76	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 76 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 77	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 77 (rc)	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 78	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 78 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 79	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 79 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 80	11981	1.0	1.0	1.84458726317	1.84458726317
rift_valley_fever, genome 80 (rc)	11981	1.0	1.0	1.84458726317	1.84458726317
rift_valley_fever, genome 81	11981	1.0	1.0	1.961438945	1.961438945
rift_valley_fever, genome 81 (rc)	11981	1.0	1.0	1.961438945	1.961438945
rift_valley_fever, genome 82	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 82 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 83	1691	1.0	1.0	2.72028385571	2.72028385571
rift_valley_fever, genome 83 (rc)	1691	1.0	1.0	2.72028385571	2.72028385571
rift_valley_fever, genome 84	11980	1.0	1.0	2.33722871452	2.33722871452
rift_valley_fever, genome 84 (rc)	11980	1.0	1.0	2.33722871452	2.33722871452
rift_valley_fever, genome 85	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 85 (rc)	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 86	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 86 (rc)	1690	1.0	1.0	2.89940828402	2.89940828402
rift_valley_fever, genome 87	11979	1.0	1.0	2.32072794056	2.32072794056
rift_valley_fever, genome 87 (rc)	11979	1.0	1.0	2.32072794056	2.32072794056
rift_valley_fever, genome 88	11979	1.0	1.0	2.13707321145	2.13707321145
rift_valley_fever, genome 88 (rc)	11979	1.0	1.0	2.13707321145	2.13707321145
rift_valley_fever, genome 89	3885	1.0	1.0	2.21364221364	2.21364221364
rift_valley_fever, genome 89 (rc)	3885	1.0	1.0	2.21364221364	2.21364221364
rift_valley_fever, genome 90	11979	1.0	1.0	2.17046498038	2.17046498038
rift_valley_fever, genome 90 (rc)	11979	1.0	1.0	2.17046498038	2.17046498038
rift_valley_fever, genome 91	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 91 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 92	11980	1.0	1.0	1.90317195326	1.90317195326
rift_valley_fever, genome 92 (rc)	11980	1.0	1.0	1.90317195326	1.90317195326
rift_valley_fever, genome 93	11980	1.0	1.0	2.21202003339	2.21202003339
rift_valley_fever, genome 93 (rc)	11980	1.0	1.0	2.21202003339	2.21202003339
rift_valley_fever, genome 94	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 94 (rc)	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 95	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 95 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 96	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 96 (rc)	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 97	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 97 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 98	11980	1.0	1.0	2.17028380634	2.17028380634
rift_valley_fever, genome 98 (rc)	11980	1.0	1.0	2.17028380634	2.17028380634
rift_valley_fever, genome 99	11979	1.0	1.0	1.85324317556	1.85324317556
rift_valley_fever, genome 99 (rc)	11979	1.0	1.0	1.85324317556	1.85324317556
rift_valley_fever, genome 100	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 100 (rc)	1691	1.0	1.0	3.48905972797	3.48905972797
rift_valley_fever, genome 101	1690	1.0	1.0	2.78106508876	2.78106508876
rift_valley_fever, genome 101 (rc)	1690	1.0	1.0	2.78106508876	2.78106508876
rift_valley_fever, genome 102	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 102 (rc)	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 103	11980	1.0	1.0	2.24540901503	2.24540901503
rift_valley_fever, genome 103 (rc)	11980	1.0	1.0	2.24540901503	2.24540901503
rift_valley_fever, genome 104	11980	1.0	1.0	2.18697829716	2.18697829716
rift_valley_fever, genome 104 (rc)	11980	1.0	1.0	2.18697829716	2.18697829716
rift_valley_fever, genome 105	1689	1.0	1.0	3.19715808171	3.19715808171
rift_valley_fever, genome 105 (rc)	1689	1.0	1.0	3.19715808171	3.19715808171
rift_valley_fever, genome 106	3885	1.0	1.0	2.1879021879	2.1879021879
rift_valley_fever, genome 106 (rc)	3885	1.0	1.0	2.1879021879	2.1879021879
rift_valley_fever, genome 107	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 107 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 108	1690	1.0	1.0	2.78106508876	2.78106508876
rift_valley_fever, genome 108 (rc)	1690	1.0	1.0	2.78106508876	2.78106508876
rift_valley_fever, genome 109	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 109 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 110	11980	1.0	1.0	2.13689482471	2.13689482471
rift_valley_fever, genome 110 (rc)	11980	1.0	1.0	2.13689482471	2.13689482471
rift_valley_fever, genome 111	1692	1.0	1.0	2.77777777778	2.77777777778
rift_valley_fever, genome 111 (rc)	1692	1.0	1.0	2.77777777778	2.77777777778
rift_valley_fever, genome 112	11980	1.0	1.0	2.2203672788	2.2203672788
rift_valley_fever, genome 112 (rc)	11980	1.0	1.0	2.2203672788	2.2203672788
rift_valley_fever, genome 113	1691	1.0	1.0	2.89769367238	2.89769367238
rift_valley_fever, genome 113 (rc)	1691	1.0	1.0	2.89769367238	2.89769367238
rift_valley_fever, genome 114	3885	1.0	1.0	2.21364221364	2.21364221364
rift_valley_fever, genome 114 (rc)	3885	1.0	1.0	2.21364221364	2.21364221364
rift_valley_fever, genome 115	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 115 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 116	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 116 (rc)	1690	1.0	1.0	2.95857988166	2.95857988166
rift_valley_fever, genome 117	11979	1.0	1.0	2.0452458469	2.0452458469
rift_valley_fever, genome 117 (rc)	11979	1.0	1.0	2.0452458469	2.0452458469
rift_valley_fever, genome 118	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 118 (rc)	11980	1.0	1.0	2.16193656093	2.16193656093
rift_valley_fever, genome 119	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 119 (rc)	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 120	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 120 (rc)	1691	1.0	1.0	2.95683027794	2.95683027794
rift_valley_fever, genome 121	11979	1.0	1.0	2.16211703815	2.16211703815
rift_valley_fever, genome 121 (rc)	11979	1.0	1.0	2.16211703815	2.16211703815
rift_valley_fever, genome 122	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 122 (rc)	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 123	1691	1.0	1.0	3.3116499113	3.3116499113
rift_valley_fever, genome 123 (rc)	1691	1.0	1.0	3.3116499113	3.3116499113
rift_valley_fever, genome 124	11980	1.0	1.0	2.32053422371	2.32053422371
rift_valley_fever, genome 124 (rc)	11980	1.0	1.0	2.32053422371	2.32053422371
rift_valley_fever, genome 125	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 125 (rc)	1691	1.0	1.0	3.0159668835	3.0159668835
rift_valley_fever, genome 126	11979	1.0	1.0	2.22055263378	2.22055263378
rift_valley_fever, genome 126 (rc)	11979	1.0	1.0	2.22055263378	2.22055263378
rift_valley_fever, genome 127	1690	1.0	1.0	3.01775147929	3.01775147929
rift_valley_fever, genome 127 (rc)	1690	1.0	1.0	3.01775147929	3.01775147929
rift_valley_fever, genome 128	11980	1.0	1.00008347942	1.84474123539	1.84489523332
rift_valley_fever, genome 128 (rc)	11980	1.0	1.00008347942	1.84474123539	1.84489523332
rift_valley_fever, genome 129	1690	1.0	1.0	3.37278106509	3.37278106509
rift_valley_fever, genome 129 (rc)	1690	1.0	1.0	3.37278106509	3.37278106509
rift_valley_fever, genome 130	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 130 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 131	11979	1.0	1.0	2.17881292261	2.17881292261
rift_valley_fever, genome 131 (rc)	11979	1.0	1.0	2.17881292261	2.17881292261
rift_valley_fever, genome 132	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 132 (rc)	11980	1.0	1.0	2.17863105175	2.17863105175
rift_valley_fever, genome 133	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 133 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 134	11979	1.0	1.0	2.21220469154	2.21220469154
rift_valley_fever, genome 134 (rc)	11979	1.0	1.0	2.21220469154	2.21220469154
rift_valley_fever, genome 135	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 135 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 136	11976	1.0	1.0	2.07080828323	2.07080828323
rift_valley_fever, genome 136 (rc)	11976	1.0	1.0	2.07080828323	2.07080828323
rift_valley_fever, genome 137	11980	1.0	1.0	2.01168614357	2.01168614357
rift_valley_fever, genome 137 (rc)	11980	1.0	1.0	2.01168614357	2.01168614357
rift_valley_fever, genome 138	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 138 (rc)	11980	1.0	1.0	2.14524207012	2.14524207012
rift_valley_fever, genome 139	1690	1.0	1.0	3.37278106509	3.37278106509
rift_valley_fever, genome 139 (rc)	1690	1.0	1.0	3.37278106509	3.37278106509
rift_valley_fever, genome 140	11979	1.0	1.0	1.86159111779	1.86159111779
rift_valley_fever, genome 140 (rc)	11979	1.0	1.0	1.86159111779	1.86159111779
rift_valley_fever, genome 141	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 141 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 142	11980	1.0	1.0	1.83639398998	1.83639398998
rift_valley_fever, genome 142 (rc)	11980	1.0	1.0	1.83639398998	1.83639398998
rift_valley_fever, genome 143	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 143 (rc)	1690	1.0	1.0	3.07692307692	3.07692307692
rift_valley_fever, genome 144	11979	1.0	1.0	1.85324317556	1.85324317556
rift_valley_fever, genome 144 (rc)	11979	1.0	1.0	1.85324317556	1.85324317556
rift_valley_fever, genome 145	11979	1.0	1.0	2.26229234494	2.26229234494
rift_valley_fever, genome 145 (rc)	11979	1.0	1.0	2.26229234494	2.26229234494
rift_valley_fever, genome 146	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 146 (rc)	11980	1.0	1.0	2.20367278798	2.20367278798
rift_valley_fever, genome 147	11980	1.0	1.0	1.73622704508	1.73622704508
rift_valley_fever, genome 147 (rc)	11980	1.0	1.0	1.73622704508	1.73622704508
rift_valley_fever, genome 148	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 148 (rc)	11980	1.0	1.0	2.19532554257	2.19532554257
rift_valley_fever, genome 149	11979	1.0	1.0	1.91167877118	1.91167877118
rift_valley_fever, genome 149 (rc)	11979	1.0	1.0	1.91167877118	1.91167877118
rift_valley_fever, genome 150	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 150 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 151	1691	1.0	1.0	3.42992312241	3.42992312241
rift_valley_fever, genome 151 (rc)	1691	1.0	1.0	3.42992312241	3.42992312241
rift_valley_fever, genome 152	1690	1.0	1.0	3.43195266272	3.43195266272
rift_valley_fever, genome 152 (rc)	1690	1.0	1.0	3.43195266272	3.43195266272
rift_valley_fever, genome 153	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 153 (rc)	1691	1.0	1.0	3.07510348906	3.07510348906
rift_valley_fever, genome 154	1689	1.0	1.0	3.07874481942	3.07874481942
rift_valley_fever, genome 154 (rc)	1689	1.0	1.0	3.07874481942	3.07874481942
rift_valley_fever, genome 155	11980	1.0	1.0	2.11185308848	2.11185308848
rift_valley_fever, genome 155 (rc)	11980	1.0	1.0	2.11185308848	2.11185308848
rift_valley_fever, genome 156	11979	1.0	1.0	2.17046498038	2.17046498038
rift_valley_fever, genome 156 (rc)	11979	1.0	1.0	2.17046498038	2.17046498038
rift_valley_fever, genome 157	1690	1.0	1.0	3.19526627219	3.19526627219
rift_valley_fever, genome 157 (rc)	1690	1.0	1.0	3.19526627219	3.19526627219
