Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
lassa, genome 48 (rc)	3380	1.0	1.0	3.40236686391	3.40236686391
lassa, genome 49	10654	1.0	1.0	4.01727050873	4.01727050873
lassa, genome 49 (rc)	10654	1.0	1.0	4.01727050873	4.01727050873
lassa, genome 50	3374	0.993229319988	1.00029647198	1.14807182808	1.15624073525
lassa, genome 50 (rc)	3374	0.993229319988	1.00029647198	1.14807182808	1.15624073525
lassa, genome 51	3305	0.996983408748	1.0	1.1161387632	1.11951588502
lassa, genome 51 (rc)	3305	0.996983408748	1.0	1.1161387632	1.11951588502
lassa, genome 52	10565	0.994821092279	1.00018934015	2.4670433145	2.48035595948
lassa, genome 52 (rc)	10565	0.994821092279	1.00018934015	2.4670433145	2.48035595948
lassa, genome 53	10563	1.0	1.0	1.10763987504	1.10763987504
lassa, genome 53 (rc)	10563	1.0	1.0	1.10763987504	1.10763987504
lassa, genome 54	10666	1.0	1.0	4.34089630602	4.34089630602
lassa, genome 54 (rc)	10666	1.0	1.0	4.34089630602	4.34089630602
lassa, genome 55	10654	0.99691213624	1.00009387027	3.11593524843	3.12588003379
lassa, genome 55 (rc)	10654	0.99691213624	1.00009387027	3.11593524843	3.12588003379
lassa, genome 56	10694	1.0	1.0	2.46867402282	2.46867402282
lassa, genome 56 (rc)	10694	1.0	1.0	2.46867402282	2.46867402282
lassa, genome 57	10682	1.0	1.0	4.10971728141	4.10971728141
lassa, genome 57 (rc)	10682	1.0	1.0	4.10971728141	4.10971728141
lassa, genome 58	10396	0.975234521576	1.00028865583	2.30769230769	2.3669777735
lassa, genome 58 (rc)	10396	0.975234521576	1.00028865583	2.30769230769	2.3669777735
lassa, genome 59	10681	1.0	1.00009363296	2.97724932122	2.97752808989
lassa, genome 59 (rc)	10681	1.0	1.00009363296	2.97724932122	2.97752808989
lassa, genome 60	3288	0.96876841485	1.0	3.00530347672	3.10218978102
lassa, genome 60 (rc)	3288	0.96876841485	1.0	3.00530347672	3.10218978102
lassa, genome 61	3355	1.0	1.0	4.38152011923	4.38152011923
lassa, genome 61 (rc)	3355	1.0	1.0	4.38152011923	4.38152011923
lassa, genome 62	10670	1.0	1.0	3.56138706654	3.56138706654
lassa, genome 62 (rc)	10670	1.0	1.0	3.56138706654	3.56138706654
lassa, genome 63	10673	1.0	1.0	3.94453293357	3.94453293357
lassa, genome 63 (rc)	10673	1.0	1.0	3.94453293357	3.94453293357
lassa, genome 64	10610	1.0	1.0	5.43826578699	5.43826578699
lassa, genome 64 (rc)	10610	1.0	1.0	5.43826578699	5.43826578699
lassa, genome 65	10518	0.997250402958	1.0	4.77861003129	4.79178551055
lassa, genome 65 (rc)	10518	0.997250402958	1.0	4.77861003129	4.79178551055
lassa, genome 66	10476	0.994022203245	1.0	4.18445772844	4.20962199313
lassa, genome 66 (rc)	10476	0.994022203245	1.0	4.18445772844	4.20962199313
lassa, genome 67	3318	0.993710691824	1.0	3.08475591494	3.10427968656
lassa, genome 67 (rc)	3318	0.993710691824	1.0	3.08475591494	3.10427968656
lassa, genome 68	10353	0.990433368411	1.0	1.26279536975	1.27499275572
lassa, genome 68 (rc)	10353	0.990433368411	1.0	1.26279536975	1.27499275572
lassa, genome 69	10658	1.0	1.0	4.92587727529	4.92587727529
lassa, genome 69 (rc)	10658	1.0	1.0	4.92587727529	4.92587727529
lassa, genome 70	3410	1.0	1.0	5.74780058651	5.74780058651
lassa, genome 70 (rc)	3410	1.0	1.0	5.74780058651	5.74780058651
lassa, genome 71	10674	0.998877035373	1.00009369437	3.21916526296	3.22308629251
lassa, genome 71 (rc)	10674	0.998877035373	1.00009369437	3.21916526296	3.22308629251
lassa, genome 72	10668	1.0	1.0	1.19047619048	1.19047619048
lassa, genome 72 (rc)	10668	1.0	1.0	1.19047619048	1.19047619048
lassa, genome 73	10654	1.0	1.0	4.61798385583	4.61798385583
lassa, genome 73 (rc)	10654	1.0	1.0	4.61798385583	4.61798385583
lassa, genome 74	10552	0.993596986817	1.0	2.28813559322	2.30288097043
lassa, genome 74 (rc)	10552	0.993596986817	1.0	2.28813559322	2.30288097043
lassa, genome 75	10686	1.0	1.0	4.73516750889	4.73516750889
lassa, genome 75 (rc)	10686	1.0	1.0	4.73516750889	4.73516750889
lassa, genome 76	10193	0.960335406067	1.0	2.07273412474	2.15834396154
lassa, genome 76 (rc)	10193	0.960335406067	1.0	2.07273412474	2.15834396154
lassa, genome 77	3405	1.0	1.0	4.43465491924	4.43465491924
lassa, genome 77 (rc)	3405	1.0	1.0	4.43465491924	4.43465491924
lassa, genome 78	10645	1.0	1.0	3.78581493659	3.78581493659
lassa, genome 78 (rc)	10645	1.0	1.0	3.78581493659	3.78581493659
lassa, genome 79	10658	1.0	1.0	5.09476449615	5.09476449615
lassa, genome 79 (rc)	10658	1.0	1.0	5.09476449615	5.09476449615
lassa, genome 80	10632	0.999248120301	1.0	3.73120300752	3.73401053424
lassa, genome 80 (rc)	10632	0.999248120301	1.0	3.73120300752	3.73401053424
lassa, genome 81	10641	1.0	1.00018798759	4.19133540081	4.19212331986
lassa, genome 81 (rc)	10641	1.0	1.00018798759	4.19133540081	4.19212331986
lassa, genome 82	3395	1.0	1.0	4.0058910162	4.0058910162
lassa, genome 82 (rc)	3395	1.0	1.0	4.0058910162	4.0058910162
lassa, genome 83	10622	0.997839361202	1.00009415309	1.84124001879	1.84540062141
lassa, genome 83 (rc)	10622	0.997839361202	1.00009415309	1.84124001879	1.84540062141
lassa, genome 84	3382	1.0	1.0	2.45416913069	2.45416913069
lassa, genome 84 (rc)	3382	1.0	1.0	2.45416913069	2.45416913069
lassa, genome 85	10664	1.0	1.0	3.68529632408	3.68529632408
lassa, genome 85 (rc)	10664	1.0	1.0	3.68529632408	3.68529632408
lassa, genome 86	10609	0.992701412932	1.0	2.61064845139	2.62984258648
lassa, genome 86 (rc)	10609	0.992701412932	1.0	2.61064845139	2.62984258648
lassa, genome 87	10664	0.998314922299	1.0	1.97528552705	1.97861965491
lassa, genome 87 (rc)	10664	0.998314922299	1.0	1.97528552705	1.97861965491
lassa, genome 88	10620	1.0	1.0	1.65725047081	1.65725047081
lassa, genome 88 (rc)	10620	1.0	1.0	1.65725047081	1.65725047081
lassa, genome 89	10605	1.0	1.0	1.49929278642	1.49929278642
lassa, genome 89 (rc)	10605	1.0	1.0	1.49929278642	1.49929278642
lassa, genome 90	3402	1.0	1.0	1.99882422105	1.99882422105
lassa, genome 90 (rc)	3402	1.0	1.0	1.99882422105	1.99882422105
lassa, genome 91	10466	0.985777526608	1.0	2.58076669492	2.61800114657
lassa, genome 91 (rc)	10466	0.985777526608	1.0	2.58076669492	2.61800114657
lassa, genome 92	3296	1.0	1.0	4.15655339806	4.15655339806
lassa, genome 92 (rc)	3296	1.0	1.0	4.15655339806	4.15655339806
lassa, genome 93	10606	0.994841009286	1.00009429514	2.46693555952	2.47996228194
lassa, genome 93 (rc)	10606	0.994841009286	1.00009429514	2.46693555952	2.47996228194
lassa, genome 94	10683	0.999345182413	1.0	2.46959775491	2.47121595058
lassa, genome 94 (rc)	10683	0.999345182413	1.0	2.46959775491	2.47121595058
lassa, genome 95	3367	0.998517200474	1.0	5.81257413998	5.82120582121
lassa, genome 95 (rc)	3367	0.998517200474	1.0	5.81257413998	5.82120582121
lassa, genome 96	10547	0.995469561114	1.0	5.29495044832	5.31904807054
lassa, genome 96 (rc)	10547	0.995469561114	1.0	5.29495044832	5.31904807054
lassa, genome 97	10668	1.0	1.0	1.01237345332	1.01237345332
lassa, genome 97 (rc)	10668	1.0	1.0	1.01237345332	1.01237345332
lassa, genome 98	3306	0.984807864164	1.0	3.63419719988	3.69026013309
lassa, genome 98 (rc)	3306	0.984807864164	1.0	3.63419719988	3.69026013309
lassa, genome 99	3397	1.0	1.0	3.91521931116	3.91521931116
lassa, genome 99 (rc)	3397	1.0	1.0	3.91521931116	3.91521931116
lassa, genome 100	10539	0.991905882353	1.00066464109	2.19294117647	2.21230535511
lassa, genome 100 (rc)	10539	0.991905882353	1.00066464109	2.19294117647	2.21230535511
lassa, genome 101	10625	0.997371632404	1.00028243269	1.83985731719	1.84522688759
lassa, genome 101 (rc)	10625	0.997371632404	1.00028243269	1.83985731719	1.84522688759
lassa, genome 102	10618	0.99540639355	1.0	2.51242148683	2.52401582219
lassa, genome 102 (rc)	10618	0.99540639355	1.0	2.51242148683	2.52401582219
lassa, genome 103	10555	0.995754716981	1.0	4.71698113208	4.73709142586
lassa, genome 103 (rc)	10555	0.995754716981	1.0	4.71698113208	4.73709142586
lassa, genome 104	3395	1.0	1.0	3.74079528719	3.74079528719
lassa, genome 104 (rc)	3395	1.0	1.0	3.74079528719	3.74079528719
lassa, genome 105	3327	0.986069946651	0.999399218985	4.17901600474	4.23550615801
lassa, genome 105 (rc)	3327	0.986069946651	0.999399218985	4.17901600474	4.23550615801
lassa, genome 106	10668	1.0	1.0	4.07761529809	4.07761529809
lassa, genome 106 (rc)	10668	1.0	1.0	4.07761529809	4.07761529809
lassa, genome 107	10434	0.979902329076	0.990789098851	2.46994740796	2.49738866205
lassa, genome 107 (rc)	10434	0.979902329076	0.990789098851	2.46994740796	2.49738866205
lassa, genome 108	10607	0.996055967696	1.0	2.49788712555	2.50777788253
lassa, genome 108 (rc)	10607	0.996055967696	1.0	2.49788712555	2.50777788253
lassa, genome 109	10662	1.0	1.0	3.80791596323	3.80791596323
lassa, genome 109 (rc)	10662	1.0	1.0	3.80791596323	3.80791596323
lassa, genome 110	10623	0.998683839428	1.0	3.53483124941	3.53948978631
lassa, genome 110 (rc)	10623	0.998683839428	1.0	3.53483124941	3.53948978631
lassa, genome 111	10635	1.0	1.0	4.55101081335	4.55101081335
lassa, genome 111 (rc)	10635	1.0	1.0	4.55101081335	4.55101081335
lassa, genome 112	10679	1.0	1.0	3.2680962637	3.2680962637
lassa, genome 112 (rc)	10679	1.0	1.0	3.2680962637	3.2680962637
lassa, genome 113	10683	1.0	1.0	2.99541327343	2.99541327343
lassa, genome 113 (rc)	10683	1.0	1.0	2.99541327343	2.99541327343
lassa, genome 114	10720	1.0	1.0	2.35074626866	2.35074626866
lassa, genome 114 (rc)	10720	1.0	1.0	2.35074626866	2.35074626866
lassa, genome 115	10491	0.996390920315	1.0	3.60907968468	3.62215232104
lassa, genome 115 (rc)	10491	0.996390920315	1.0	3.60907968468	3.62215232104
lassa, genome 116	10661	1.0	1.0	3.77075321264	3.77075321264
lassa, genome 116 (rc)	10661	1.0	1.0	3.77075321264	3.77075321264
lassa, genome 117	10675	1.0	1.0	1.54566744731	1.54566744731
lassa, genome 117 (rc)	10675	1.0	1.0	1.54566744731	1.54566744731
lassa, genome 118	10667	1.0	1.0	4.79985000469	4.79985000469
lassa, genome 118 (rc)	10667	1.0	1.0	4.79985000469	4.79985000469
lassa, genome 119	10495	0.998097955302	1.0	1.0746552544	1.076703192
lassa, genome 119 (rc)	10495	0.998097955302	1.0	1.0746552544	1.076703192
lassa, genome 120	10496	0.993939393939	1.00009528347	3.78787878788	3.81133873273
lassa, genome 120 (rc)	10496	0.993939393939	1.00009528347	3.78787878788	3.81133873273
lassa, genome 121	10691	1.0	1.0	3.74146478346	3.74146478346
lassa, genome 121 (rc)	10691	1.0	1.0	3.74146478346	3.74146478346
lassa, genome 122	10665	1.0	1.0	4.96015002344	4.96015002344
lassa, genome 122 (rc)	10665	1.0	1.0	4.96015002344	4.96015002344
lassa, genome 123	10652	1.0	1.0	3.83965452497	3.83965452497
lassa, genome 123 (rc)	10652	1.0	1.0	3.83965452497	3.83965452497
lassa, genome 124	3269	1.0	1.0	4.00734169471	4.00734169471
lassa, genome 124 (rc)	3269	1.0	1.0	4.00734169471	4.00734169471
lassa, genome 125	10662	1.0	1.0	3.65785030951	3.65785030951
lassa, genome 125 (rc)	10662	1.0	1.0	3.65785030951	3.65785030951
lassa, genome 126	10373	0.987622584024	1.00009641342	2.68494715795	2.7188584651
lassa, genome 126 (rc)	10373	0.987622584024	1.00009641342	2.68494715795	2.7188584651
lassa, genome 127	10664	1.0	1.0	5.09189797449	5.09189797449
lassa, genome 127 (rc)	10664	1.0	1.0	5.09189797449	5.09189797449
lassa, genome 128	10678	1.0	1.0	3.6898295561	3.6898295561
lassa, genome 128 (rc)	10678	1.0	1.0	3.6898295561	3.6898295561
lassa, genome 129	10619	0.995313525166	1.00009417969	1.91208173212	1.9212657751
lassa, genome 129 (rc)	10619	0.995313525166	1.00009417969	1.91208173212	1.9212657751
lassa, genome 130	10600	0.993346453003	1.0	2.05229125668	2.06603773585
lassa, genome 130 (rc)	10600	0.993346453003	1.0	2.05229125668	2.06603773585
lassa, genome 131	3267	1.0	1.0	3.30578512397	3.30578512397
lassa, genome 131 (rc)	3267	1.0	1.0	3.30578512397	3.30578512397
lassa, genome 132	10615	0.999717460915	1.00009421519	3.7106799774	3.71207838704
lassa, genome 132 (rc)	10615	0.999717460915	1.00009421519	3.7106799774	3.71207838704
lassa, genome 133	10371	0.993295661335	1.0	4.8845895987	4.9175585768
lassa, genome 133 (rc)	10371	0.993295661335	1.0	4.8845895987	4.9175585768
lassa, genome 134	10612	0.995310448321	1.00047138682	2.54173700994	2.55491656453
lassa, genome 134 (rc)	10612	0.995310448321	1.00047138682	2.54173700994	2.55491656453
lassa, genome 135	10653	0.99737852261	1.0	2.73382642075	2.74101192152
lassa, genome 135 (rc)	10653	0.99737852261	1.0	2.73382642075	2.74101192152
lassa, genome 136	10472	0.995058912961	1.00009550186	4.88407449639	4.90879572152
lassa, genome 136 (rc)	10472	0.995058912961	1.00009550186	4.88407449639	4.90879572152
lassa, genome 137	10633	0.998122594574	1.0	3.35116868488	3.35747202107
lassa, genome 137 (rc)	10633	0.998122594574	1.0	3.35116868488	3.35747202107
lassa, genome 138	10646	1.0	1.0	3.88878452001	3.88878452001
lassa, genome 138 (rc)	10646	1.0	1.0	3.88878452001	3.88878452001
lassa, genome 139	10262	0.977798951882	0.999707744764	1.41972367794	1.45153433999
lassa, genome 139 (rc)	10262	0.977798951882	0.999707744764	1.41972367794	1.45153433999
lassa, genome 140	10671	1.0	1.0	2.38028301003	2.38028301003
lassa, genome 140 (rc)	10671	1.0	1.0	2.38028301003	2.38028301003
lassa, genome 141	10496	0.995730955317	1.00009528347	4.06033583152	4.07813244402
lassa, genome 141 (rc)	10496	0.995730955317	1.00009528347	4.06033583152	4.07813244402
lassa, genome 142	10580	0.998867069486	1.0	4.77719033233	4.78260869565
lassa, genome 142 (rc)	10580	0.998867069486	1.0	4.77719033233	4.78260869565
lassa, genome 143	3367	0.991168678246	1.0	5.23991757433	5.28660528661
lassa, genome 143 (rc)	3367	0.991168678246	1.0	5.23991757433	5.28660528661
lassa, genome 144	10672	0.998689874602	1.0	2.01197828935	2.01461769115
lassa, genome 144 (rc)	10672	0.998689874602	1.0	2.01197828935	2.01461769115
lassa, genome 145	10547	0.993781211721	1.0	3.81607462546	3.83995448943
lassa, genome 145 (rc)	10547	0.993781211721	1.0	3.81607462546	3.83995448943
lassa, genome 146	10628	1.0	1.0	3.97064358299	3.97064358299
lassa, genome 146 (rc)	10628	1.0	1.0	3.97064358299	3.97064358299
lassa, genome 147	10637	1.0	1.0	4.78518379242	4.78518379242
lassa, genome 147 (rc)	10637	1.0	1.0	4.78518379242	4.78518379242
lassa, genome 148	10572	0.997640841748	1.0	5.2562045862	5.26863412788
lassa, genome 148 (rc)	10572	0.997640841748	1.0	5.2562045862	5.26863412788
lassa, genome 149	10686	1.0	1.00009358914	3.62156092083	3.62189985962
lassa, genome 149 (rc)	10686	1.0	1.00009358914	3.62156092083	3.62189985962
lassa, genome 150	10655	0.999437201013	0.999718521299	3.32989400619	3.33083130043
lassa, genome 150 (rc)	10655	0.999437201013	0.999718521299	3.32989400619	3.33083130043
lassa, genome 151	10683	1.0	1.0	3.59449592811	3.59449592811
lassa, genome 151 (rc)	10683	1.0	1.0	3.59449592811	3.59449592811
lassa, genome 152	10629	1.0	1.0	4.8170100668	4.8170100668
lassa, genome 152 (rc)	10629	1.0	1.0	4.8170100668	4.8170100668
lassa, genome 153	10657	0.999718574109	1.0	3.00187617261	3.0027212161
lassa, genome 153 (rc)	10657	0.999718574109	1.0	3.00187617261	3.0027212161
lassa, genome 154	10661	1.0	1.0	3.58315355032	3.58315355032
lassa, genome 154 (rc)	10661	1.0	1.0	3.58315355032	3.58315355032
lassa, genome 155	3307	1.0	1.0	2.14696099184	2.14696099184
lassa, genome 155 (rc)	3307	1.0	1.0	2.14696099184	2.14696099184
lassa, genome 156	10605	1.0	1.0	4.07355021216	4.07355021216
lassa, genome 156 (rc)	10605	1.0	1.0	4.07355021216	4.07355021216
lassa, genome 157	10685	1.0	1.0	2.04960224614	2.04960224614
lassa, genome 157 (rc)	10685	1.0	1.0	2.04960224614	2.04960224614
lassa, genome 158	10658	1.0	1.0	3.79996246951	3.79996246951
lassa, genome 158 (rc)	10658	1.0	1.0	3.79996246951	3.79996246951
lassa, genome 159	10672	1.0	1.0	3.27023988006	3.27023988006
lassa, genome 159 (rc)	10672	1.0	1.0	3.27023988006	3.27023988006
lassa, genome 160	10672	1.0	1.0	5.01311844078	5.01311844078
lassa, genome 160 (rc)	10672	1.0	1.0	5.01311844078	5.01311844078
lassa, genome 161	10644	0.9972828633	1.0	3.49479996252	3.50432168358
lassa, genome 161 (rc)	10644	0.9972828633	1.0	3.49479996252	3.50432168358
lassa, genome 162	10576	0.996419822875	1.0	2.33653664971	2.34493192133
lassa, genome 162 (rc)	10576	0.996419822875	1.0	2.33653664971	2.34493192133
lassa, genome 163	3398	1.0	1.0	3.03119482048	3.03119482048
lassa, genome 163 (rc)	3398	1.0	1.0	3.03119482048	3.03119482048
lassa, genome 164	10672	1.0	1.0	4.31971514243	4.31971514243
lassa, genome 164 (rc)	10672	1.0	1.0	4.31971514243	4.31971514243
lassa, genome 165	10625	0.998871862367	1.0	4.31512644543	4.32
lassa, genome 165 (rc)	10625	0.998871862367	1.0	4.31512644543	4.32
lassa, genome 166	10650	0.996724379972	1.0001878287	2.73280299485	2.74229902329
lassa, genome 166 (rc)	10650	0.996724379972	1.0001878287	2.73280299485	2.74229902329
lassa, genome 167	10669	1.0	1.0	3.90852001125	3.90852001125
lassa, genome 167 (rc)	10669	1.0	1.0	3.90852001125	3.90852001125
lassa, genome 168	10558	0.994536548606	1.0	2.43029389601	2.44364462966
lassa, genome 168 (rc)	10558	0.994536548606	1.0	2.43029389601	2.44364462966
lassa, genome 169	10540	0.997728133283	1.00009488566	4.02309731162	4.032640668
lassa, genome 169 (rc)	10540	0.997728133283	1.00009488566	4.02309731162	4.032640668
lassa, genome 170	10640	0.997749437359	1.0	2.4943735934	2.5
lassa, genome 170 (rc)	10640	0.997749437359	1.0	2.4943735934	2.5
lassa, genome 171	10693	1.0	1.0	1.02871037127	1.02871037127
lassa, genome 171 (rc)	10693	1.0	1.0	1.02871037127	1.02871037127
lassa, genome 172	10686	1.0	1.0	4.71645143178	4.71645143178
lassa, genome 172 (rc)	10686	1.0	1.0	4.71645143178	4.71645143178
lassa, genome 173	10624	0.996622889306	1.00028245928	2.5703564728	2.57979474626
lassa, genome 173 (rc)	10624	0.996622889306	1.00028245928	2.5703564728	2.57979474626
lassa, genome 174	10687	1.0	1.0	3.03172078226	3.03172078226
lassa, genome 174 (rc)	10687	1.0	1.0	3.03172078226	3.03172078226
lassa, genome 175	10698	1.0	1.00018698579	3.2622920172	3.26290201945
lassa, genome 175 (rc)	10698	1.0	1.00018698579	3.2622920172	3.26290201945
lassa, genome 176	10526	0.994144314318	1.00009501188	1.41669814885	1.42517814727
lassa, genome 176 (rc)	10526	0.994144314318	1.00009501188	1.41669814885	1.42517814727
lassa, genome 177	10598	0.998022412657	1.00009436633	2.49552688577	2.50070774748
lassa, genome 177 (rc)	10598	0.998022412657	1.00009436633	2.49552688577	2.50070774748
lassa, genome 178	10639	1.0	1.0	3.84434627315	3.84434627315
lassa, genome 178 (rc)	10639	1.0	1.0	3.84434627315	3.84434627315
lassa, genome 179	10474	0.988206434569	1.0	3.44372110576	3.48481955318
lassa, genome 179 (rc)	10474	0.988206434569	1.0	3.44372110576	3.48481955318
lassa, genome 180	10592	0.997645285862	1.0	4.71884713196	4.72998489426
