Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
crimean_congo, genome 12 (rc)	12157	1.0	1.0	1.7438512791	1.7438512791
crimean_congo, genome 13	1673	1.0	1.0	1.67364016736	1.67364016736
crimean_congo, genome 13 (rc)	1673	1.0	1.0	1.67364016736	1.67364016736
crimean_congo, genome 14	17514	1.0	1.0	1.39888089528	1.39888089528
crimean_congo, genome 14 (rc)	17514	1.0	1.0	1.39888089528	1.39888089528
crimean_congo, genome 15	1673	1.0	1.0	1.07591153616	1.07591153616
crimean_congo, genome 15 (rc)	1673	1.0	1.0	1.07591153616	1.07591153616
crimean_congo, genome 16	12157	1.0	1.0	1.43949987661	1.43949987661
crimean_congo, genome 16 (rc)	12157	1.0	1.0	1.43949987661	1.43949987661
crimean_congo, genome 17	5055	1.0	1.0	1.28585558853	1.28585558853
crimean_congo, genome 17 (rc)	5055	1.0	1.0	1.28585558853	1.28585558853
crimean_congo, genome 18	12169	1.0	1.0	1.29016353028	1.29016353028
crimean_congo, genome 18 (rc)	12169	1.0	1.0	1.29016353028	1.29016353028
crimean_congo, genome 19	1673	1.0	1.0	1.61386730424	1.61386730424
crimean_congo, genome 19 (rc)	1673	1.0	1.0	1.61386730424	1.61386730424
crimean_congo, genome 20	5070	1.0	1.0	1.30177514793	1.30177514793
crimean_congo, genome 20 (rc)	5070	1.0	1.0	1.30177514793	1.30177514793
crimean_congo, genome 21	19168	1.0	1.0	1.52858931553	1.52858931553
crimean_congo, genome 21 (rc)	19168	1.0	1.0	1.52858931553	1.52858931553
crimean_congo, genome 22	6912	1.0	1.0	1.40335648148	1.40335648148
crimean_congo, genome 22 (rc)	6912	1.0	1.0	1.40335648148	1.40335648148
crimean_congo, genome 23	19201	1.0	1.0	1.47388156867	1.47388156867
crimean_congo, genome 23 (rc)	19201	1.0	1.0	1.47388156867	1.47388156867
crimean_congo, genome 24	19207	1.0	1.0	1.421356797	1.421356797
crimean_congo, genome 24 (rc)	19207	1.0	1.0	1.421356797	1.421356797
crimean_congo, genome 25	19167	1.0	1.0	1.60171127459	1.60171127459
crimean_congo, genome 25 (rc)	19167	1.0	1.0	1.60171127459	1.60171127459
crimean_congo, genome 26	5364	1.0	1.0	1.28635346756	1.28635346756
crimean_congo, genome 26 (rc)	5364	1.0	1.0	1.28635346756	1.28635346756
crimean_congo, genome 27	19183	1.0	1.0	1.48047750613	1.48047750613
crimean_congo, genome 27 (rc)	19183	1.0	1.0	1.48047750613	1.48047750613
crimean_congo, genome 28	1653	1.0	1.0	1.51240169389	1.51240169389
crimean_congo, genome 28 (rc)	1653	1.0	1.0	1.51240169389	1.51240169389
crimean_congo, genome 29	12112	1.0	1.0	1.42833553501	1.42833553501
crimean_congo, genome 29 (rc)	12112	1.0	1.0	1.42833553501	1.42833553501
crimean_congo, genome 30	1673	1.0	1.0	1.67364016736	1.67364016736
crimean_congo, genome 30 (rc)	1673	1.0	1.0	1.67364016736	1.67364016736
crimean_congo, genome 31	5388	1.0	1.0	1.13214550854	1.13214550854
crimean_congo, genome 31 (rc)	5388	1.0	1.0	1.13214550854	1.13214550854
crimean_congo, genome 32	19134	1.0	1.0	1.4685899446	1.4685899446
crimean_congo, genome 32 (rc)	19134	1.0	1.0	1.4685899446	1.4685899446
crimean_congo, genome 33	1673	1.0	1.0	1.37477585176	1.37477585176
crimean_congo, genome 33 (rc)	1673	1.0	1.0	1.37477585176	1.37477585176
crimean_congo, genome 34	5357	1.0	1.0	1.53070748553	1.53070748553
crimean_congo, genome 34 (rc)	5357	1.0	1.0	1.53070748553	1.53070748553
crimean_congo, genome 35	12162	1.0	1.0	1.17579345502	1.17579345502
crimean_congo, genome 35 (rc)	12162	1.0	1.0	1.17579345502	1.17579345502
crimean_congo, genome 36	12172	1.0	1.0	1.29806112389	1.29806112389
crimean_congo, genome 36 (rc)	12172	1.0	1.0	1.29806112389	1.29806112389
crimean_congo, genome 37	19150	1.0	1.0	1.6135770235	1.6135770235
crimean_congo, genome 37 (rc)	19150	1.0	1.0	1.6135770235	1.6135770235
crimean_congo, genome 38	1632	1.0	1.0	1.34803921569	1.34803921569
crimean_congo, genome 38 (rc)	1632	1.0	1.0	1.34803921569	1.34803921569
crimean_congo, genome 39	19206	1.0	1.0	1.4526710403	1.4526710403
crimean_congo, genome 39 (rc)	19206	1.0	1.0	1.4526710403	1.4526710403
crimean_congo, genome 40	5356	1.0	1.0	1.56833457804	1.56833457804
crimean_congo, genome 40 (rc)	5356	1.0	1.0	1.56833457804	1.56833457804
crimean_congo, genome 41	1673	1.0	1.0	1.37477585176	1.37477585176
crimean_congo, genome 41 (rc)	1673	1.0	1.0	1.37477585176	1.37477585176
crimean_congo, genome 42	19208	1.0	1.0	1.06726364015	1.06726364015
crimean_congo, genome 42 (rc)	19208	1.0	1.0	1.06726364015	1.06726364015
crimean_congo, genome 43	19186	1.0	1.0	1.37600333577	1.37600333577
crimean_congo, genome 43 (rc)	19186	1.0	1.0	1.37600333577	1.37600333577
crimean_congo, genome 44	19156	1.0	1.0	1.06494048862	1.06494048862
crimean_congo, genome 44 (rc)	19156	1.0	1.0	1.06494048862	1.06494048862
crimean_congo, genome 45	5368	1.0	1.0	1.54619970194	1.54619970194
crimean_congo, genome 45 (rc)	5368	1.0	1.0	1.54619970194	1.54619970194
crimean_congo, genome 46	19200	1.0	1.0	1.50520833333	1.50520833333
crimean_congo, genome 46 (rc)	19200	1.0	1.0	1.50520833333	1.50520833333
crimean_congo, genome 47	19182	1.0	1.00005213493	1.48055468669	1.48063187529
crimean_congo, genome 47 (rc)	19182	1.0	1.00005213493	1.48055468669	1.48063187529
crimean_congo, genome 48	1673	1.0	1.0	1.25523012552	1.25523012552
crimean_congo, genome 48 (rc)	1673	1.0	1.0	1.25523012552	1.25523012552
crimean_congo, genome 49	19206	1.0	1.0	1.08820160367	1.08820160367
crimean_congo, genome 49 (rc)	19206	1.0	1.0	1.08820160367	1.08820160367
crimean_congo, genome 50	1673	1.0	1.0	1.43454871488	1.43454871488
crimean_congo, genome 50 (rc)	1673	1.0	1.0	1.43454871488	1.43454871488
crimean_congo, genome 51	19186	1.0	1.0	1.37079120192	1.37079120192
crimean_congo, genome 51 (rc)	19186	1.0	1.0	1.37079120192	1.37079120192
crimean_congo, genome 52	19163	1.0	1.0	1.59682721912	1.59682721912
crimean_congo, genome 52 (rc)	19163	1.0	1.0	1.59682721912	1.59682721912
crimean_congo, genome 53	5366	1.0	1.0	1.49086843086	1.49086843086
crimean_congo, genome 53 (rc)	5366	1.0	1.0	1.49086843086	1.49086843086
crimean_congo, genome 54	19193	1.0	1.0	1.45886521127	1.45886521127
crimean_congo, genome 54 (rc)	19193	1.0	1.0	1.45886521127	1.45886521127
crimean_congo, genome 55	19232	1.0	1.0	1.47670549085	1.47670549085
crimean_congo, genome 55 (rc)	19232	1.0	1.0	1.47670549085	1.47670549085
crimean_congo, genome 56	19184	1.0	1.0	1.49082568807	1.49082568807
crimean_congo, genome 56 (rc)	19184	1.0	1.0	1.49082568807	1.49082568807
crimean_congo, genome 57	5070	1.0	1.00019727757	1.2426035503	1.2428486881
crimean_congo, genome 57 (rc)	5070	1.0	1.00019727757	1.2426035503	1.2428486881
crimean_congo, genome 58	12111	1.0	1.0	1.42019651556	1.42019651556
crimean_congo, genome 58 (rc)	12111	1.0	1.0	1.42019651556	1.42019651556
crimean_congo, genome 59	12160	1.0	1.0	1.75164473684	1.75164473684
crimean_congo, genome 59 (rc)	12160	1.0	1.0	1.75164473684	1.75164473684
crimean_congo, genome 60	1671	1.0	1.0	1.55595451825	1.55595451825
crimean_congo, genome 60 (rc)	1671	1.0	1.0	1.55595451825	1.55595451825
crimean_congo, genome 61	19184	1.0	1.0	1.60550458716	1.60550458716
crimean_congo, genome 61 (rc)	19184	1.0	1.0	1.60550458716	1.60550458716
crimean_congo, genome 62	12133	1.0	1.0	1.31047556252	1.31047556252
crimean_congo, genome 62 (rc)	12133	1.0	1.0	1.31047556252	1.31047556252
crimean_congo, genome 63	7026	1.0	1.0	1.2097922004	1.2097922004
crimean_congo, genome 63 (rc)	7026	1.0	1.0	1.2097922004	1.2097922004
crimean_congo, genome 64	12170	1.0	1.0	1.29827444536	1.29827444536
crimean_congo, genome 64 (rc)	12170	1.0	1.0	1.29827444536	1.29827444536
crimean_congo, genome 65	6992	1.0	1.0	1.37299771167	1.37299771167
crimean_congo, genome 65 (rc)	6992	1.0	1.0	1.37299771167	1.37299771167
crimean_congo, genome 66	12128	1.0	1.0	1.00593667546	1.00593667546
crimean_congo, genome 66 (rc)	12128	1.0	1.0	1.00593667546	1.00593667546
crimean_congo, genome 67	19245	1.0	1.0	1.00805404001	1.00805404001
crimean_congo, genome 67 (rc)	19245	1.0	1.0	1.00805404001	1.00805404001
crimean_congo, genome 68	1673	1.0	1.0	1.43454871488	1.43454871488
crimean_congo, genome 68 (rc)	1673	1.0	1.0	1.43454871488	1.43454871488
crimean_congo, genome 69	5100	1.0	1.0	1.11764705882	1.11764705882
crimean_congo, genome 69 (rc)	5100	1.0	1.0	1.11764705882	1.11764705882
crimean_congo, genome 70	7029	1.0	1.00014228799	1.20927585716	1.2094479226
crimean_congo, genome 70 (rc)	7029	1.0	1.00014228799	1.20927585716	1.2094479226
crimean_congo, genome 71	19195	1.0	1.0	1.40661630633	1.40661630633
crimean_congo, genome 71 (rc)	19195	1.0	1.0	1.40661630633	1.40661630633
crimean_congo, genome 72	19137	1.0	1.00005225753	1.35862465381	1.35869565217
crimean_congo, genome 72 (rc)	19137	1.0	1.00005225753	1.35862465381	1.35869565217
crimean_congo, genome 73	1673	1.0	1.0	1.25523012552	1.25523012552
crimean_congo, genome 73 (rc)	1673	1.0	1.0	1.25523012552	1.25523012552
crimean_congo, genome 74	19186	1.0	1.0	1.39163973731	1.39163973731
crimean_congo, genome 74 (rc)	19186	1.0	1.0	1.39163973731	1.39163973731
crimean_congo, genome 75	19103	1.0	1.0	1.63325132178	1.63325132178
crimean_congo, genome 75 (rc)	19103	1.0	1.0	1.63325132178	1.63325132178
crimean_congo, genome 76	19147	1.0	1.0	1.56160233979	1.56160233979
crimean_congo, genome 76 (rc)	19147	1.0	1.0	1.56160233979	1.56160233979
crimean_congo, genome 77	1673	1.0	1.0	1.1954572624	1.1954572624
crimean_congo, genome 77 (rc)	1673	1.0	1.0	1.1954572624	1.1954572624
