Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
yellow_fever, genome 18 (rc)	10861	1.0	1.00009208103	1.72175674431	1.72191528545
yellow_fever, genome 19	10862	1.0	1.0	1.76763027067	1.76763027067
yellow_fever, genome 19 (rc)	10862	1.0	1.0	1.76763027067	1.76763027067
yellow_fever, genome 20	10859	1.0	1.00036849378	1.81416336679	1.81483187471
yellow_fever, genome 20 (rc)	10859	1.0	1.00036849378	1.81416336679	1.81483187471
yellow_fever, genome 21	10859	1.0	1.00046065966	1.82337231789	1.82421227197
yellow_fever, genome 21 (rc)	10859	1.0	1.00046065966	1.82337231789	1.82421227197
yellow_fever, genome 22	10862	1.0	1.00018416206	1.72159823237	1.72191528545
yellow_fever, genome 22 (rc)	10862	1.0	1.00018416206	1.72159823237	1.72191528545
yellow_fever, genome 23	10848	1.0	1.00009219139	1.18915929204	1.18926892228
yellow_fever, genome 23 (rc)	10848	1.0	1.00009219139	1.18915929204	1.18926892228
yellow_fever, genome 24	10862	1.0	1.00009207255	1.69397900939	1.69413497836
yellow_fever, genome 24 (rc)	10862	1.0	1.00009207255	1.69397900939	1.69413497836
yellow_fever, genome 25	10859	1.0	1.0	1.35371581177	1.35371581177
yellow_fever, genome 25 (rc)	10859	1.0	1.0	1.35371581177	1.35371581177
yellow_fever, genome 26	11008	1.0	1.0	1.42623546512	1.42623546512
yellow_fever, genome 26 (rc)	11008	1.0	1.0	1.42623546512	1.42623546512
yellow_fever, genome 27	10817	1.0	1.0	1.40519552556	1.40519552556
yellow_fever, genome 27 (rc)	10817	1.0	1.0	1.40519552556	1.40519552556
yellow_fever, genome 28	11008	1.0	1.00018171906	1.43531976744	1.4355805924
yellow_fever, genome 28 (rc)	11008	1.0	1.00018171906	1.43531976744	1.4355805924
yellow_fever, genome 29	11004	1.0	1.0	1.39040348964	1.39040348964
yellow_fever, genome 29 (rc)	11004	1.0	1.0	1.39040348964	1.39040348964
yellow_fever, genome 30	11008	1.0	1.0	1.33539244186	1.33539244186
yellow_fever, genome 30 (rc)	11008	1.0	1.0	1.33539244186	1.33539244186
yellow_fever, genome 31	11004	1.0	1.0	1.36314067612	1.36314067612
yellow_fever, genome 31 (rc)	11004	1.0	1.0	1.36314067612	1.36314067612
yellow_fever, genome 32	10852	1.0	1.0	1.40066347217	1.40066347217
yellow_fever, genome 32 (rc)	10852	1.0	1.0	1.40066347217	1.40066347217
yellow_fever, genome 33	10860	1.0	1.0	1.37200736648	1.37200736648
yellow_fever, genome 33 (rc)	10860	1.0	1.0	1.37200736648	1.37200736648
yellow_fever, genome 34	10795	1.0	1.00009264406	1.25984251969	1.25995923661
yellow_fever, genome 34 (rc)	10795	1.0	1.00009264406	1.25984251969	1.25995923661
yellow_fever, genome 35	11008	1.0	1.0	1.39898255814	1.39898255814
yellow_fever, genome 35 (rc)	11008	1.0	1.0	1.39898255814	1.39898255814
yellow_fever, genome 36	10889	1.0	1.0	1.39590412343	1.39590412343
yellow_fever, genome 36 (rc)	10889	1.0	1.0	1.39590412343	1.39590412343
yellow_fever, genome 37	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 37 (rc)	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 38	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 38 (rc)	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 39	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 39 (rc)	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 40	10820	1.0	1.0	1.13678373383	1.13678373383
yellow_fever, genome 40 (rc)	10820	1.0	1.0	1.13678373383	1.13678373383
yellow_fever, genome 41	10862	1.0	1.0	1.87810716259	1.87810716259
yellow_fever, genome 41 (rc)	10862	1.0	1.0	1.87810716259	1.87810716259
yellow_fever, genome 42	10862	1.0	1.0	1.22445221874	1.22445221874
yellow_fever, genome 42 (rc)	10862	1.0	1.0	1.22445221874	1.22445221874
yellow_fever, genome 43	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 43 (rc)	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 44	10862	1.0	1.0	1.80445590131	1.80445590131
yellow_fever, genome 44 (rc)	10862	1.0	1.0	1.80445590131	1.80445590131
yellow_fever, genome 45	10657	1.0	1.0001877053	1.15417096744	1.15438761145
yellow_fever, genome 45 (rc)	10657	1.0	1.0001877053	1.15417096744	1.15438761145
yellow_fever, genome 46	10833	1.0	1.0	1.81851749285	1.81851749285
yellow_fever, genome 46 (rc)	10833	1.0	1.0	1.81851749285	1.81851749285
yellow_fever, genome 47	10838	1.0	1.0	1.72541059236	1.72541059236
yellow_fever, genome 47 (rc)	10838	1.0	1.0	1.72541059236	1.72541059236
yellow_fever, genome 48	10862	1.0	1.00018416206	1.70318541705	1.70349907919
yellow_fever, genome 48 (rc)	10862	1.0	1.00018416206	1.70318541705	1.70349907919
yellow_fever, genome 49	10862	1.0	1.00073705546	1.74001104769	1.74129353234
yellow_fever, genome 49 (rc)	10862	1.0	1.00073705546	1.74001104769	1.74129353234
yellow_fever, genome 50	10862	1.0	1.0	1.76763027067	1.76763027067
yellow_fever, genome 50 (rc)	10862	1.0	1.0	1.76763027067	1.76763027067
yellow_fever, genome 51	10862	1.0	1.0	1.85969434727	1.85969434727
yellow_fever, genome 51 (rc)	10862	1.0	1.0	1.85969434727	1.85969434727
yellow_fever, genome 52	10862	1.0	1.0	1.78604308599	1.78604308599
yellow_fever, genome 52 (rc)	10862	1.0	1.0	1.78604308599	1.78604308599
yellow_fever, genome 53	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 53 (rc)	10862	1.0	1.0	1.77683667833	1.77683667833
yellow_fever, genome 54	10862	1.0	1.0	1.74001104769	1.74001104769
yellow_fever, genome 54 (rc)	10862	1.0	1.0	1.74001104769	1.74001104769
